Event,GameNo,White,Black,WhiteElo,BlackElo,WhiteRD,BlackRD,TimeControl,Date,Time,ECO,PlyCount,Result,Moves,White_Move_1,Black_Move_1,White_Move_2,Black_Move_2,White_Move_3,Black_Move_3,White_Move_4,Black_Move_4,White_Move_5,Black_Move_5,White_Move_6,Black_Move_6,White_Move_7,Black_Move_7,White_Move_8,Black_Move_8,White_Move_9,Black_Move_9,White_Move_10,Black_Move_10,White_Move_11,Black_Move_11,White_Move_12,Black_Move_12,White_Move_13,Black_Move_13,White_Move_14,Black_Move_14,White_Move_15,Black_Move_15,White_Move_16,Black_Move_16,White_Move_17,Black_Move_17,White_Move_18,Black_Move_18,White_Move_19,Black_Move_19,White_Move_20,Black_Move_20,White_Move_21,Black_Move_21,White_Move_22,Black_Move_22,White_Move_23,Black_Move_23,White_Move_24,Black_Move_24,White_Move_25,Black_Move_25,White_Move_26,Black_Move_26,White_Move_27,Black_Move_27,White_Move_28,Black_Move_28,White_Move_29,Black_Move_29,White_Move_30,Black_Move_30,White_Move_31,Black_Move_31,White_Move_32,Black_Move_32,White_Move_33,Black_Move_33,White_Move_34,Black_Move_34,White_Move_35,Black_Move_35,White_Move_36,Black_Move_36,White_Move_37,Black_Move_37,White_Move_38,Black_Move_38,White_Move_39,Black_Move_39,White_Move_40,Black_Move_40,White_Move_41,Black_Move_41,White_Move_42,Black_Move_42,White_Move_43,Black_Move_43,White_Move_44,Black_Move_44,White_Move_45,Black_Move_45,White_Move_46,Black_Move_46,White_Move_47,Black_Move_47,White_Move_48,Black_Move_48,White_Move_49,Black_Move_49,White_Move_50,Black_Move_50,White_Move_51,Black_Move_51,White_Move_52,Black_Move_52,White_Move_53,Black_Move_53,White_Move_54,Black_Move_54,White_Move_55,Black_Move_55,White_Move_56,Black_Move_56,White_Move_57,Black_Move_57,White_Move_58,Black_Move_58,White_Move_59,Black_Move_59,White_Move_60,Black_Move_60,White_Move_61,Black_Move_61,White_Move_62,Black_Move_62,White_Move_63,Black_Move_63,White_Move_64,Black_Move_64,White_Move_65,Black_Move_65,White_Move_66,Black_Move_66,White_Move_67,Black_Move_67,White_Move_68,Black_Move_68,White_Move_69,Black_Move_69,White_Move_70,Black_Move_70,White_Move_71,Black_Move_71,White_Move_72,Black_Move_72,White_Move_73,Black_Move_73,White_Move_74,Black_Move_74,White_Move_75,Black_Move_75,White_Move_76,Black_Move_76,White_Move_77,Black_Move_77,White_Move_78,Black_Move_78,White_Move_79,Black_Move_79,White_Move_80,Black_Move_80,White_Move_81,Black_Move_81,White_Move_82,Black_Move_82,White_Move_83,Black_Move_83,White_Move_84,Black_Move_84,White_Move_85,Black_Move_85,White_Move_86,Black_Move_86,White_Move_87,Black_Move_87,White_Move_88,Black_Move_88,White_Move_89,Black_Move_89,White_Move_90,Black_Move_90,White_Move_91,Black_Move_91,White_Move_92,Black_Move_92,White_Move_93,Black_Move_93,White_Move_94,Black_Move_94,White_Move_95,Black_Move_95,White_Move_96,Black_Move_96,White_Move_97,Black_Move_97,White_Move_98,Black_Move_98,White_Move_99,Black_Move_99,White_Move_100,Black_Move_100,White_Move_101,Black_Move_101,White_Move_102,Black_Move_102,White_Move_103,Black_Move_103,White_Move_104,Black_Move_104,White_Move_105,Black_Move_105,White_Move_106,Black_Move_106,White_Move_107,Black_Move_107,White_Move_108,Black_Move_108,White_Move_109,Black_Move_109,White_Move_110,Black_Move_110,White_Move_111,Black_Move_111,White_Move_112,Black_Move_112,White_Move_113,Black_Move_113,White_Move_114,Black_Move_114,White_Move_115,Black_Move_115,White_Move_116,Black_Move_116,White_Move_117,Black_Move_117,White_Move_118,Black_Move_118,White_Move_119,Black_Move_119,White_Move_120,Black_Move_120,White_Move_121,Black_Move_121,White_Move_122,Black_Move_122,White_Move_123,Black_Move_123,White_Move_124,Black_Move_124,White_Move_125,Black_Move_125,White_Move_126,Black_Move_126,White_Move_127,Black_Move_127,White_Move_128,Black_Move_128,White_Move_129,Black_Move_129,White_Move_130,Black_Move_130,White_Move_131,Black_Move_131,White_Move_132,Black_Move_132,White_Move_133,Black_Move_133,White_Move_134,Black_Move_134,White_Move_135,Black_Move_135,White_Move_136,Black_Move_136,White_Move_137,Black_Move_137,White_Move_138,Black_Move_138,White_Move_139,Black_Move_139,White_Move_140,Black_Move_140,White_Move_141,Black_Move_141,White_Move_142,Black_Move_142,White_Move_143,Black_Move_143,White_Move_144,Black_Move_144,White_Move_145,Black_Move_145,White_Move_146,Black_Move_146,White_Move_147,Black_Move_147,White_Move_148,Black_Move_148,White_Move_149,Black_Move_149,White_Move_150,Black_Move_150,White_Move_151,Black_Move_151,White_Move_152,Black_Move_152,White_Move_153,Black_Move_153,White_Move_154,Black_Move_154,White_Move_155,Black_Move_155,White_Move_156,Black_Move_156,White_Move_157,Black_Move_157,White_Move_158,Black_Move_158
FICS rated standard game,513189347,RexRegorum,roncyg,1780,1678,36.6,40.0,900+0,2022.12.26,10:47:00,A04,61,1-0,Nf3 Nc6 c4 e5 e4 Bc5 a3 Nf6 d3 Ng4 Be3 Bxe3 fxe3 Nxe3 Qe2 Ng4 h3 Nd4 Nxd4 Qh4+ Kd2 Qg5+ Kc2 Ne3+ Kb3 exd4 Nd2 a5 Nf3 a4+ Ka2 Qa5 Nxd4 Nxf1 Raxf1 O-O g4 c5 Nf5 b5 cxb5 Qxb5 Nd6 Qb3+ Kb1 Ba6 Rf3 Rab8 Ka1 Qe6 Nf5 c4 dxc4 Bxc4 Qc2 Bb3 Qd3 d5 exd5 Qxd5 Ne7+,Nf3,Nc6,c4,e5,e4,Bc5,a3,Nf6,d3,Ng4,Be3,Bxe3,fxe3,Nxe3,Qe2,Ng4,h3,Nd4,Nxd4,Qh4+,Kd2,Qg5+,Kc2,Ne3+,Kb3,exd4,Nd2,a5,Nf3,a4+,Ka2,Qa5,Nxd4,Nxf1,Raxf1,O-O,g4,c5,Nf5,b5,cxb5,Qxb5,Nd6,Qb3+,Kb1,Ba6,Rf3,Rab8,Ka1,Qe6,Nf5,c4,dxc4,Bxc4,Qc2,Bb3,Qd3,d5,exd5,Qxd5,Ne7+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513189313,Cantabrico,Nealtheverb,1407,1349,30.0,48.1,900+0,2022.12.26,10:51:00,D02,25,1-0,d4 d5 Nf3 e6 Bf4 g6 h3 Bg7 e3 Ne7 Nbd2 Nd7 b3 O-O c4 c5 dxc5 Nxc5 cxd5 Bxa1 Qxa1 Nxd5 Bh6 Re8 Qg7#,d4,d5,Nf3,e6,Bf4,g6,h3,Bg7,e3,Ne7,Nbd2,Nd7,b3,O-O,c4,c5,dxc5,Nxc5,cxd5,Bxa1,Qxa1,Nxd5,Bh6,Re8,Qg7#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513189289,jatapia,airbrushart,1778,1604,45.9,40.7,1200+0,2022.12.26,10:11:00,B13,125,1-0,d4 e6 c4 c6 e4 d5 exd5 cxd5 c5 Bd7 Nc3 a6 Nf3 Nc6 Be2 b6 cxb6 Qxb6 O-O Nf6 Na4 Qa7 Nc5 Bxc5 dxc5 Qxc5 Be3 Qe7 a3 O-O b4 Qd8 Bc5 Re8 b5 axb5 Bxb5 Na5 Bxd7 Qxd7 Ne5 Qc7 Nd3 Rab8 Bb4 Nc4 Nc5 Ra8 Re1 Red8 Qf3 Nd2 Qd3 Nfe4 Nb3 Nxb3 Qxb3 Qf4 f3 Nf6 Be7 Rab8 Qc3 Rdc8 Qd3 Nh5 a4 Rc7 Qa3 Rbc8 Bd6 Rc3 Bxf4 Rxa3 Rxa3 Nxf4 g3 Nh3+ Kg2 Ng5 Re2 f6 h4 Nf7 Rxe6 Rc2+ Kh3 Ne5 a5 Kf7 Rd6 Nc4 Rc6 Nxa3 Rxc2 Nxc2 a6 Nb4 a7 Nc6 a8=Q Ne7 Qd8 g6 g4 Ke6 f4 Nc6 Qg8+ Kd6 Qxh7 d4 Qxg6 Ke7 Qc2 Kd6 h5 Kd5 h6 Ne7 f5 Nxf5 gxf5 Kd6 h7,d4,e6,c4,c6,e4,d5,exd5,cxd5,c5,Bd7,Nc3,a6,Nf3,Nc6,Be2,b6,cxb6,Qxb6,O-O,Nf6,Na4,Qa7,Nc5,Bxc5,dxc5,Qxc5,Be3,Qe7,a3,O-O,b4,Qd8,Bc5,Re8,b5,axb5,Bxb5,Na5,Bxd7,Qxd7,Ne5,Qc7,Nd3,Rab8,Bb4,Nc4,Nc5,Ra8,Re1,Red8,Qf3,Nd2,Qd3,Nfe4,Nb3,Nxb3,Qxb3,Qf4,f3,Nf6,Be7,Rab8,Qc3,Rdc8,Qd3,Nh5,a4,Rc7,Qa3,Rbc8,Bd6,Rc3,Bxf4,Rxa3,Rxa3,Nxf4,g3,Nh3+,Kg2,Ng5,Re2,f6,h4,Nf7,Rxe6,Rc2+,Kh3,Ne5,a5,Kf7,Rd6,Nc4,Rc6,Nxa3,Rxc2,Nxc2,a6,Nb4,a7,Nc6,a8=Q,Ne7,Qd8,g6,g4,Ke6,f4,Nc6,Qg8+,Kd6,Qxh7,d4,Qxg6,Ke7,Qc2,Kd6,h5,Kd5,h6,Ne7,f5,Nxf5,gxf5,Kd6,h7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513189271,xandXand,Olexandr,1812,1818,33.8,43.0,900+10,2022.12.26,10:18:00,B01,68,0-1,e4 d5 exd5 Nf6 c4 c6 dxc6 Nxc6 b3 e5 Bb2 Bc5 Nc3 O-O Qc2 Nd4 Qb1 Bf5 d3 e4 dxe4 Nxe4 f3 Qh4+ g3 Nxg3 hxg3 Qxg3+ Kd1 Bxb1 Rxb1 Nxf3 Nge2 Rad8+ Nd5 Qg6 Nf4 Qxb1+ Bc1 Qxa2 Bd3 g6 b4 Rxd5 Nxd5 Bxb4 Nxb4 Qb3+ Ke2 Nd4+ Ke3 Qxb4 Kxd4 Rd8+ Ke3 Qb6+ Ke2 Qe6+ Be3 f5 Rh4 Re8 Kd2 Qxe3+ Kc2 Qf2+ Kc3 Qxh4,e4,d5,exd5,Nf6,c4,c6,dxc6,Nxc6,b3,e5,Bb2,Bc5,Nc3,O-O,Qc2,Nd4,Qb1,Bf5,d3,e4,dxe4,Nxe4,f3,Qh4+,g3,Nxg3,hxg3,Qxg3+,Kd1,Bxb1,Rxb1,Nxf3,Nge2,Rad8+,Nd5,Qg6,Nf4,Qxb1+,Bc1,Qxa2,Bd3,g6,b4,Rxd5,Nxd5,Bxb4,Nxb4,Qb3+,Ke2,Nd4+,Ke3,Qxb4,Kxd4,Rd8+,Ke3,Qb6+,Ke2,Qe6+,Be3,f5,Rh4,Re8,Kd2,Qxe3+,Kc2,Qf2+,Kc3,Qxh4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513189264,CaribbeanCask,LIDOVE,1577,1604,69.7,42.1,1200+0,2022.12.26,10:26:00,B23,84,0-1,e4 c5 Nc3 Nc6 Bc4 e6 d3 h6 a3 Nge7 Bf4 Ng6 Bg3 d6 Nf3 Be7 Nb5 O-O h3 a6 Nc3 Nd4 Nxd4 cxd4 Ne2 Bh4 Nxd4 Bxg3 fxg3 d5 exd5 exd5 Bb3 Re8+ Ne2 Qd6 Qd2 Qxg3+ Kd1 Qxg2 Re1 Bxh3 Kc1 Re5 d4 Rf5 Kb1 Rf2 Ka2 Re8 Nf4 Rxe1 Nxg2 Rxd2 Rxe1 Bxg2 Re8+ Kh7 Rd8 Rxd4 c4 Rd2 cxd5 Nf4 d6 Ne6 Bxe6 fxe6 Kb3 Bc6 Kc3 Rd1 b4 Ra1 Kb3 e5 Kb2 Rd1 Kc2 Rd5 Kc3 e4 a4 e3,e4,c5,Nc3,Nc6,Bc4,e6,d3,h6,a3,Nge7,Bf4,Ng6,Bg3,d6,Nf3,Be7,Nb5,O-O,h3,a6,Nc3,Nd4,Nxd4,cxd4,Ne2,Bh4,Nxd4,Bxg3,fxg3,d5,exd5,exd5,Bb3,Re8+,Ne2,Qd6,Qd2,Qxg3+,Kd1,Qxg2,Re1,Bxh3,Kc1,Re5,d4,Rf5,Kb1,Rf2,Ka2,Re8,Nf4,Rxe1,Nxg2,Rxd2,Rxe1,Bxg2,Re8+,Kh7,Rd8,Rxd4,c4,Rd2,cxd5,Nf4,d6,Ne6,Bxe6,fxe6,Kb3,Bc6,Kc3,Rd1,b4,Ra1,Kb3,e5,Kb2,Rd1,Kc2,Rd5,Kc3,e4,a4,e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513189246,borell,circum,1554,1470,28.9,33.1,900+0,2022.12.26,10:19:00,C02,81,0-1,e4 e6 d4 d5 e5 Ne7 Bg5 Bd7 Nc3 a6 h3 c6 Nf3 Qb6 Qd2 Ng6 Bd3 Bb4 a3 Bxc3 bxc3 O-O O-O Qc7 Bh6 c5 Rfe1 c4 Bxg6 fxg6 Be3 Qd8 a4 Nc6 a5 Nxa5 Bg5 Qc7 Be7 Rf7 Qg5 Rf5 Qg4 Nc6 Bd6 Qd8 Nh4 Rg5 Qf4 Rh5 Nf3 Ne7 Re3 Nf5 Rae1 Nxe3 Rxe3 Rf5 Qg4 Be8 Nh2 Rg5 Qe2 Qd7 Rf3 Rf5 Rg3 Qf7 Nf3 Qf8 Bxf8 Rxf8 Ng5 Bf7 Nxf7 Rxf7 Qg4 Raf8 Qxe6 Kh8 f4,e4,e6,d4,d5,e5,Ne7,Bg5,Bd7,Nc3,a6,h3,c6,Nf3,Qb6,Qd2,Ng6,Bd3,Bb4,a3,Bxc3,bxc3,O-O,O-O,Qc7,Bh6,c5,Rfe1,c4,Bxg6,fxg6,Be3,Qd8,a4,Nc6,a5,Nxa5,Bg5,Qc7,Be7,Rf7,Qg5,Rf5,Qg4,Nc6,Bd6,Qd8,Nh4,Rg5,Qf4,Rh5,Nf3,Ne7,Re3,Nf5,Rae1,Nxe3,Rxe3,Rf5,Qg4,Be8,Nh2,Rg5,Qe2,Qd7,Rf3,Rf5,Rg3,Qf7,Nf3,Qf8,Bxf8,Rxf8,Ng5,Bf7,Nxf7,Rxf7,Qg4,Raf8,Qxe6,Kh8,f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513189166,RexRegorum,Waldiii,1778,1477,36.8,50.7,900+0,2022.12.26,10:31:00,A06,35,1-0,Nf3 d5 e4 dxe4 Ng5 e5 d3 exd3 Bxd3 Nf6 O-O Bc5 Nc3 O-O Qf3 Bd7 Qxb7 Bc6 Qb3 Ng4 Be4 Kh8 Bxc6 Nxc6 Nxf7+ Rxf7 Qxf7 Qh4 h3 Bxf2+ Rxf2 Nxf2 Qxf2 Nd4 Qxh4,Nf3,d5,e4,dxe4,Ng5,e5,d3,exd3,Bxd3,Nf6,O-O,Bc5,Nc3,O-O,Qf3,Bd7,Qxb7,Bc6,Qb3,Ng4,Be4,Kh8,Bxc6,Nxc6,Nxf7+,Rxf7,Qxf7,Qh4,h3,Bxf2+,Rxf2,Nxf2,Qxf2,Nd4,Qxh4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513189159,bradipo,BerndBinder,1706,1714,42.6,37.7,900+0,2022.12.26,10:24:00,A30,47,1-0,c4 c5 g3 Nc6 Bg2 d6 e3 Bf5 Ne2 Bd3 O-O e5 Re1 Nf6 Nbc3 Bxc4 d3 Be6 d4 cxd4 exd4 exd4 Nxd4 Nxd4 Qxd4 Be7 Bxb7 Rb8 Bc6+ Bd7 Bg2 O-O b3 d5 Bf4 Rb4 Qxa7 Rxf4 gxf4 Bd6 Qd4 Bc6 Rac1 Bb7 Nb5 Bc7 Nxc7,c4,c5,g3,Nc6,Bg2,d6,e3,Bf5,Ne2,Bd3,O-O,e5,Re1,Nf6,Nbc3,Bxc4,d3,Be6,d4,cxd4,exd4,exd4,Nxd4,Nxd4,Qxd4,Be7,Bxb7,Rb8,Bc6+,Bd7,Bg2,O-O,b3,d5,Bf4,Rb4,Qxa7,Rxf4,gxf4,Bd6,Qd4,Bc6,Rac1,Bb7,Nb5,Bc7,Nxc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513189140,Waldiii,RexRegorum,1479,1776,51.0,36.9,900+0,2022.12.26,10:28:00,C44,30,0-1,e4 e5 Nf3 Nc6 d3 Bc5 Nc3 Nf6 h3 O-O Be2 d6 O-O Be6 a3 Qd7 Kh2 Ne7 Ng5 Ng6 Nxe6 Qxe6 f4 exf4 Bxf4 Nxf4 Rxf4 Qe5 Kh1 Qxf4,e4,e5,Nf3,Nc6,d3,Bc5,Nc3,Nf6,h3,O-O,Be2,d6,O-O,Be6,a3,Qd7,Kh2,Ne7,Ng5,Ng6,Nxe6,Qxe6,f4,exf4,Bxf4,Nxf4,Rxf4,Qe5,Kh1,Qxf4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513189112,oradiaa,ilicv,1474,1725,41.7,42.9,900+0,2022.12.26,10:25:00,A10,14,0-1,c4 d5 Nc3 dxc4 e4 Be6 Nf3 Qd7 d3 Nc6 Nd2 cxd3 Bxd3 Qxd3,c4,d5,Nc3,dxc4,e4,Be6,Nf3,Qd7,d3,Nc6,Nd2,cxd3,Bxd3,Qxd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513189102,LIDOVE,CaribbeanCask,1596,1591,42.4,71.2,1200+0,2022.12.26,10:16:00,D02,44,1-0,d4 d5 Nf3 Nf6 Bf4 Nc6 h3 Bf5 e3 Nb4 Bd3 Ne4 c3 Nxd3+ Qxd3 Nxf2 Qxf5 Nxh1 Ng5 f6 Ne6 Qd7 Nxc7+ Kd8 Qxd7+ Kxd7 Nxa8 g5 Bh2 Bh6 Nc7 e5 Nxd5 Kd6 Nxf6 Rf8 Bxe5+ Ke6 Ng4 Kd5 Nd2 b5 O-O-O Nf2,d4,d5,Nf3,Nf6,Bf4,Nc6,h3,Bf5,e3,Nb4,Bd3,Ne4,c3,Nxd3+,Qxd3,Nxf2,Qxf5,Nxh1,Ng5,f6,Ne6,Qd7,Nxc7+,Kd8,Qxd7+,Kxd7,Nxa8,g5,Bh2,Bh6,Nc7,e5,Nxd5,Kd6,Nxf6,Rf8,Bxe5+,Ke6,Ng4,Kd5,Nd2,b5,O-O-O,Nf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513189076,leibek,bradipo,1860,1711,27.0,42.9,900+0,2022.12.26,10:15:00,B46,43,1-0,e4 e6 Nf3 c5 d4 cxd4 Nxd4 Nc6 Be3 a6 Nc3 Nf6 Be2 Be7 O-O O-O h3 b5 a3 Bb7 f3 Rc8 Qd2 Ne5 Rad1 Nc4 Bxc4 Rxc4 e5 Nd5 Nxd5 Bxd5 b3 Rc8 f4 Bxa3 f5 Bb2 f6 g6 Bf2 Bc3 Qh6,e4,e6,Nf3,c5,d4,cxd4,Nxd4,Nc6,Be3,a6,Nc3,Nf6,Be2,Be7,O-O,O-O,h3,b5,a3,Bb7,f3,Rc8,Qd2,Ne5,Rad1,Nc4,Bxc4,Rxc4,e5,Nd5,Nxd5,Bxd5,b3,Rc8,f4,Bxa3,f5,Bb2,f6,g6,Bf2,Bc3,Qh6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513189064,venugopal,mcstorytaller,1872,1854,28.4,26.6,900+0,2022.12.26,10:09:00,B40,78,0-1,e4 c5 Nf3 e6 Bc4 a6 c3 b5 Bb3 c4 Bc2 Bb7 d4 d5 e5 Ne7 O-O Ng6 Bg5 Be7 Bxe7 Qxe7 Nbd2 Nd7 b3 O-O-O a4 Nb6 axb5 axb5 Ra7 Kc7 Qa1 Ra8 bxc4 Rxa7 Qxa7 Ra8 Qxa8 Bxa8 cxb5 Nc4 Ra1 Bb7 Nb3 Nf4 Nc5 Ne2+ Kf1 Nxc3 Ra7 Kc8 Nxb7 Qb4 Nd6+ Kb8 Rxf7 Qb2 Nxc4 dxc4 Ne1 Qxb5 Rxg7 Nb1 g3 Nd2+ Kg2 Qd5+ Kh3 Qxd4 f3 Qf2 Ng2 Qxf3 Rxh7 Ne4 Rh4 Ng5#,e4,c5,Nf3,e6,Bc4,a6,c3,b5,Bb3,c4,Bc2,Bb7,d4,d5,e5,Ne7,O-O,Ng6,Bg5,Be7,Bxe7,Qxe7,Nbd2,Nd7,b3,O-O-O,a4,Nb6,axb5,axb5,Ra7,Kc7,Qa1,Ra8,bxc4,Rxa7,Qxa7,Ra8,Qxa8,Bxa8,cxb5,Nc4,Ra1,Bb7,Nb3,Nf4,Nc5,Ne2+,Kf1,Nxc3,Ra7,Kc8,Nxb7,Qb4,Nd6+,Kb8,Rxf7,Qb2,Nxc4,dxc4,Ne1,Qxb5,Rxg7,Nb1,g3,Nd2+,Kg2,Qd5+,Kh3,Qxd4,f3,Qf2,Ng2,Qxf3,Rxh7,Ne4,Rh4,Ng5#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
