Event,GameNo,White,Black,WhiteElo,BlackElo,WhiteRD,BlackRD,TimeControl,Date,Time,ECO,PlyCount,Result,Moves,White_Move_1,Black_Move_1,White_Move_2,Black_Move_2,White_Move_3,Black_Move_3,White_Move_4,Black_Move_4,White_Move_5,Black_Move_5,White_Move_6,Black_Move_6,White_Move_7,Black_Move_7,White_Move_8,Black_Move_8,White_Move_9,Black_Move_9,White_Move_10,Black_Move_10,White_Move_11,Black_Move_11,White_Move_12,Black_Move_12,White_Move_13,Black_Move_13,White_Move_14,Black_Move_14,White_Move_15,Black_Move_15,White_Move_16,Black_Move_16,White_Move_17,Black_Move_17,White_Move_18,Black_Move_18,White_Move_19,Black_Move_19,White_Move_20,Black_Move_20,White_Move_21,Black_Move_21,White_Move_22,Black_Move_22,White_Move_23,Black_Move_23,White_Move_24,Black_Move_24,White_Move_25,Black_Move_25,White_Move_26,Black_Move_26,White_Move_27,Black_Move_27,White_Move_28,Black_Move_28,White_Move_29,Black_Move_29,White_Move_30,Black_Move_30,White_Move_31,Black_Move_31,White_Move_32,Black_Move_32,White_Move_33,Black_Move_33,White_Move_34,Black_Move_34,White_Move_35,Black_Move_35,White_Move_36,Black_Move_36,White_Move_37,Black_Move_37,White_Move_38,Black_Move_38,White_Move_39,Black_Move_39,White_Move_40,Black_Move_40,White_Move_41,Black_Move_41,White_Move_42,Black_Move_42,White_Move_43,Black_Move_43,White_Move_44,Black_Move_44,White_Move_45,Black_Move_45,White_Move_46,Black_Move_46,White_Move_47,Black_Move_47,White_Move_48,Black_Move_48,White_Move_49,Black_Move_49,White_Move_50,Black_Move_50,White_Move_51,Black_Move_51,White_Move_52,Black_Move_52,White_Move_53,Black_Move_53,White_Move_54,Black_Move_54,White_Move_55,Black_Move_55,White_Move_56,Black_Move_56,White_Move_57,Black_Move_57,White_Move_58,Black_Move_58,White_Move_59,Black_Move_59,White_Move_60,Black_Move_60,White_Move_61,Black_Move_61,White_Move_62,Black_Move_62,White_Move_63,Black_Move_63,White_Move_64,Black_Move_64,White_Move_65,Black_Move_65,White_Move_66,Black_Move_66,White_Move_67,Black_Move_67,White_Move_68,Black_Move_68,White_Move_69,Black_Move_69,White_Move_70,Black_Move_70,White_Move_71,Black_Move_71,White_Move_72,Black_Move_72,White_Move_73,Black_Move_73,White_Move_74,Black_Move_74,White_Move_75,Black_Move_75,White_Move_76,Black_Move_76,White_Move_77,Black_Move_77,White_Move_78,Black_Move_78,White_Move_79,Black_Move_79,White_Move_80,Black_Move_80,White_Move_81,Black_Move_81,White_Move_82,Black_Move_82,White_Move_83,Black_Move_83,White_Move_84,Black_Move_84,White_Move_85,Black_Move_85,White_Move_86,Black_Move_86,White_Move_87,Black_Move_87,White_Move_88,Black_Move_88,White_Move_89,Black_Move_89,White_Move_90,Black_Move_90,White_Move_91,Black_Move_91,White_Move_92,Black_Move_92,White_Move_93,Black_Move_93,White_Move_94,Black_Move_94,White_Move_95,Black_Move_95,White_Move_96,Black_Move_96,White_Move_97,Black_Move_97,White_Move_98,Black_Move_98,White_Move_99,Black_Move_99,White_Move_100,Black_Move_100,White_Move_101,Black_Move_101,White_Move_102,Black_Move_102,White_Move_103,Black_Move_103,White_Move_104,Black_Move_104,White_Move_105,Black_Move_105,White_Move_106,Black_Move_106,White_Move_107,Black_Move_107,White_Move_108,Black_Move_108,White_Move_109,Black_Move_109,White_Move_110,Black_Move_110,White_Move_111,Black_Move_111,White_Move_112,Black_Move_112,White_Move_113,Black_Move_113,White_Move_114,Black_Move_114,White_Move_115,Black_Move_115,White_Move_116,Black_Move_116,White_Move_117,Black_Move_117,White_Move_118,Black_Move_118,White_Move_119,Black_Move_119,White_Move_120,Black_Move_120,White_Move_121,Black_Move_121,White_Move_122,Black_Move_122,White_Move_123,Black_Move_123,White_Move_124,Black_Move_124,White_Move_125,Black_Move_125,White_Move_126,Black_Move_126,White_Move_127,Black_Move_127,White_Move_128,Black_Move_128,White_Move_129,Black_Move_129,White_Move_130,Black_Move_130,White_Move_131,Black_Move_131,White_Move_132,Black_Move_132,White_Move_133,Black_Move_133,White_Move_134,Black_Move_134,White_Move_135,Black_Move_135,White_Move_136,Black_Move_136,White_Move_137,Black_Move_137,White_Move_138,Black_Move_138,White_Move_139,Black_Move_139,White_Move_140,Black_Move_140,White_Move_141,Black_Move_141,White_Move_142,Black_Move_142,White_Move_143,Black_Move_143,White_Move_144,Black_Move_144,White_Move_145,Black_Move_145,White_Move_146,Black_Move_146,White_Move_147,Black_Move_147,White_Move_148,Black_Move_148,White_Move_149,Black_Move_149,White_Move_150,Black_Move_150,White_Move_151,Black_Move_151,White_Move_152,Black_Move_152,White_Move_153,Black_Move_153,White_Move_154,Black_Move_154,White_Move_155,Black_Move_155,White_Move_156,Black_Move_156,White_Move_157,Black_Move_157,White_Move_158,Black_Move_158,White_Move_159,Black_Move_159,White_Move_160,Black_Move_160,White_Move_161,Black_Move_161,White_Move_162,Black_Move_162,White_Move_163,Black_Move_163,White_Move_164,Black_Move_164,White_Move_165,Black_Move_165,White_Move_166,Black_Move_166,White_Move_167,Black_Move_167
FICS rated standard game,531985801,Boobyslegacy,mhmf,1992,1801,48.9,32.9,900+0,2023.12.24,13:34:00,A03,70,0-1,f4 d5 Nf3 Bf5 e3 a6 b3 e6 Bb2 Nf6 Be2 Bd6 O-O O-O d3 Ng4 Qd2 Bc5 d4 Be7 h3 Nf6 c4 Ne4 Qe1 a5 a3 Nc6 Nc3 Nf6 Qd2 Bg6 Ne5 Nxe5 fxe5 Ne4 Nxe4 Bxe4 Bd3 Bh4 Bxe4 dxe4 Qc2 Qg5 Qxe4 Bg3 Rf3 c6 Qg4 Qxg4 hxg4 Bh4 e4 Bg5 Bc1 Be7 g5 g6 Kf2 Rad8 Rd3 c5 d5 exd5 exd5 Rd7 Bf4 b6 a4 h6,f4,d5,Nf3,Bf5,e3,a6,b3,e6,Bb2,Nf6,Be2,Bd6,O-O,O-O,d3,Ng4,Qd2,Bc5,d4,Be7,h3,Nf6,c4,Ne4,Qe1,a5,a3,Nc6,Nc3,Nf6,Qd2,Bg6,Ne5,Nxe5,fxe5,Ne4,Nxe4,Bxe4,Bd3,Bh4,Bxe4,dxe4,Qc2,Qg5,Qxe4,Bg3,Rf3,c6,Qg4,Qxg4,hxg4,Bh4,e4,Bg5,Bc1,Be7,g5,g6,Kf2,Rad8,Rd3,c5,d5,exd5,exd5,Rd7,Bf4,b6,a4,h6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531985784,KENR,MacSlay,1446,1661,58.3,48.9,2700+0,2023.12.24,13:01:00,A00,84,0-1,b4 e5 a3 a6 e3 d5 Be2 e4 d3 Nf6 Bb2 Nc6 Bxf6 Qxf6 Nd2 Qg6 g3 Bf5 dxe4 dxe4 Nb3 Bd6 Nc5 O-O-O Qb1 h5 Qb3 Be5 Rd1 Rxd1+ Bxd1 Rd8 b5 axb5 Qxb5 Bc3+ Kf1 Rxd1+ Kg2 b6 Qa6+ Kd8 Qa8+ Bc8 Nh3 Rd5 Nf4 Qd6 Nxe4 Ra5 Nxd6 Rxa8 Nxf7+ Ke7 Ng5 Rxa3 Nxh5 g6 Nf4 Kf6 Ne4+ Kf5 Nxc3 Rxc3 Nd5 Rxc2 Nxc7 Bb7 Kh3 Rxf2 Ne8 Ne7 Re1 Bg2+ Kh4 g5+ Kh5 Bf3+ Kh6 Rxh2+ Kg7 Nd5 Nf6 Nxf6,b4,e5,a3,a6,e3,d5,Be2,e4,d3,Nf6,Bb2,Nc6,Bxf6,Qxf6,Nd2,Qg6,g3,Bf5,dxe4,dxe4,Nb3,Bd6,Nc5,O-O-O,Qb1,h5,Qb3,Be5,Rd1,Rxd1+,Bxd1,Rd8,b5,axb5,Qxb5,Bc3+,Kf1,Rxd1+,Kg2,b6,Qa6+,Kd8,Qa8+,Bc8,Nh3,Rd5,Nf4,Qd6,Nxe4,Ra5,Nxd6,Rxa8,Nxf7+,Ke7,Ng5,Rxa3,Nxh5,g6,Nf4,Kf6,Ne4+,Kf5,Nxc3,Rxc3,Nd5,Rxc2,Nxc7,Bb7,Kh3,Rxf2,Ne8,Ne7,Re1,Bg2+,Kh4,g5+,Kh5,Bf3+,Kh6,Rxh2+,Kg7,Nd5,Nf6,Nxf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531985775,DrPaulsen,drfrankenstein,1995,1929,46.6,102.2,2700+45,2023.12.24,11:13:00,E41,72,0-1,c4 e6 d4 Nf6 Nc3 Bb4 Nf3 c5 e3 Nc6 Be2 O-O O-O Bxc3 bxc3 d6 Qc2 e5 dxc5 dxc5 Rd1 Qc7 e4 h6 h3 b6 Be3 Ne7 Rd2 Ng6 Rad1 Bb7 Rd5 Bxd5 cxd5 Rad8 c4 Ne8 Nh2 Nd6 Nf1 f5 Bh5 Ne7 Bf3 fxe4 Bxe4 Nef5 Bxf5 Nxf5 Qe4 Nd4 Bxd4 cxd4 Nd2 Rf4 Qd3 Qf7 Rf1 b5 g3 bxc4 Qxc4 Rf6 Ne4 Rb6 f4 Qxd5 Qxd5+ Rxd5 fxe5 Rxe5,c4,e6,d4,Nf6,Nc3,Bb4,Nf3,c5,e3,Nc6,Be2,O-O,O-O,Bxc3,bxc3,d6,Qc2,e5,dxc5,dxc5,Rd1,Qc7,e4,h6,h3,b6,Be3,Ne7,Rd2,Ng6,Rad1,Bb7,Rd5,Bxd5,cxd5,Rad8,c4,Ne8,Nh2,Nd6,Nf1,f5,Bh5,Ne7,Bf3,fxe4,Bxe4,Nef5,Bxf5,Nxf5,Qe4,Nd4,Bxd4,cxd4,Nd2,Rf4,Qd3,Qf7,Rf1,b5,g3,bxc4,Qxc4,Rf6,Ne4,Rb6,f4,Qxd5,Qxd5+,Rxd5,fxe5,Rxe5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531985772,Koosals,pablorc,1814,1770,27.8,37.5,900+0,2023.12.24,13:28:00,A40,29,1-0,d4 e6 e3 c5 Nf3 cxd4 Nxd4 Ne7 Nc3 a6 Bd3 Ng6 g3 b5 a3 Bb7 Ne4 f5 Qf3 Ra7 O-O Ne5 Qf4 Nxd3 cxd3 fxe4 dxe4 Qf6 Qxb8+,d4,e6,e3,c5,Nf3,cxd4,Nxd4,Ne7,Nc3,a6,Bd3,Ng6,g3,b5,a3,Bb7,Ne4,f5,Qf3,Ra7,O-O,Ne5,Qf4,Nxd3,cxd3,fxe4,dxe4,Qf6,Qxb8+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531985750,MMDD,bradipo,1618,1770,32.2,42.1,900+0,2023.12.24,13:08:00,B21,112,0-1,e4 e6 f4 c5 Nf3 Nc6 c3 d6 Bd3 Be7 O-O Nf6 Bc2 O-O Qe2 a6 Qd3 b5 e5 dxe5 fxe5 Qxd3 Bxd3 Ng4 Re1 f6 h3 Ngxe5 Nxe5 Nxe5 Bc2 Rd8 Rd1 c4 b3 Nd3 bxc4 Bc5+ Kh2 bxc4 Ba4 e5 Bc6 Rb8 Ba3 Bxa3 Nxa3 Be6 Be4 Nf2 Re1 Rxd2 Bf3 Rbb2 Bb7 a5 Nb1 Re2 Rxe2 Rxe2 Na3 Nd3 Rb1 Rb2 Rxb2 Nxb2 Ba6 f5 Nb5 f4 Nc7 Bf5 Nd5 Be4 Nb6 Bd3 Nd5 Kf7 Bb7 g5 Nb6 e4 Bd5+ Ke7 Bg8 h6 Nd5+ Kf8 Be6 e3 Bg4 e2 Bxe2 Bxe2 Nf6 a4 Nd5 a3 g3 f3 Kg1 Nd3 Ne3 Nc1 Kf2 Nxa2 Nxc4 Bxc4 Kxf3 Nxc3 Ke3 a2,e4,e6,f4,c5,Nf3,Nc6,c3,d6,Bd3,Be7,O-O,Nf6,Bc2,O-O,Qe2,a6,Qd3,b5,e5,dxe5,fxe5,Qxd3,Bxd3,Ng4,Re1,f6,h3,Ngxe5,Nxe5,Nxe5,Bc2,Rd8,Rd1,c4,b3,Nd3,bxc4,Bc5+,Kh2,bxc4,Ba4,e5,Bc6,Rb8,Ba3,Bxa3,Nxa3,Be6,Be4,Nf2,Re1,Rxd2,Bf3,Rbb2,Bb7,a5,Nb1,Re2,Rxe2,Rxe2,Na3,Nd3,Rb1,Rb2,Rxb2,Nxb2,Ba6,f5,Nb5,f4,Nc7,Bf5,Nd5,Be4,Nb6,Bd3,Nd5,Kf7,Bb7,g5,Nb6,e4,Bd5+,Ke7,Bg8,h6,Nd5+,Kf8,Be6,e3,Bg4,e2,Bxe2,Bxe2,Nf6,a4,Nd5,a3,g3,f3,Kg1,Nd3,Ne3,Nc1,Kf2,Nxa2,Nxc4,Bxc4,Kxf3,Nxc3,Ke3,a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531985742,LordMelbury,elcafetero,1630,1637,36.8,118.6,5400+3,2023.12.24,12:23:00,A00,61,0-1,e3 c5 d4 cxd4 exd4 e6 Nf3 a6 Nc3 Bb4 Bd2 Bxc3 Bxc3 d5 Qe2 Ne7 h4 h6 O-O-O Bd7 Qe3 Nf5 Qf4 Nc6 Bd3 Rc8 Rde1 Qc7 Qxf5 Kf8 Qg4 e5 Qg3 e4 Qxc7 Rxc7 Bxe4 dxe4 Rxe4 f5 Rf4 Kf7 g4 g6 gxf5 gxf5 d5 Re8 dxc6 Rxc6 Ne5+ Rxe5 Bxe5 Ke6 Bc3 Kf7 Rg1 Rg6 Rxg6 Kxg6 Rd4,e3,c5,d4,cxd4,exd4,e6,Nf3,a6,Nc3,Bb4,Bd2,Bxc3,Bxc3,d5,Qe2,Ne7,h4,h6,O-O-O,Bd7,Qe3,Nf5,Qf4,Nc6,Bd3,Rc8,Rde1,Qc7,Qxf5,Kf8,Qg4,e5,Qg3,e4,Qxc7,Rxc7,Bxe4,dxe4,Rxe4,f5,Rf4,Kf7,g4,g6,gxf5,gxf5,d5,Re8,dxc6,Rxc6,Ne5+,Rxe5,Bxe5,Ke6,Bc3,Kf7,Rg1,Rg6,Rxg6,Kxg6,Rd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531985735,pablorc,Koosals,1777,1807,37.7,27.9,900+0,2023.12.24,13:00:00,C00,84,0-1,e4 e6 Nf3 b6 Bc4 Bb7 Qe2 Nf6 e5 Nd5 O-O Nf4 Qd1 g5 d4 Bh6 Bxf4 gxf4 Nbd2 Rg8 h3 Nc6 Ne4 Bg7 c3 Qe7 Bd3 h6 Qd2 O-O-O Qxf4 Rdf8 b4 f5 exf6 Bxf6 Qe3 Qg7 Ne1 Bg5 Qe2 Ne7 Ng3 Nd5 c4 Nf4 Qc2 Nxd3 Qxd3 Rf4 Rd1 Qf7 a3 h5 Ne2 Be4 Qg3 Rf6 Qe5 Bf5 d5 d6 dxe6 Rxe6 Qd5 Be4 Qd4 Bf6 Qd2 Qg7 Ng3 Bb7 Nf5 Qg6 Ne3 Bg5 f4 Bh4 f5 Qg3 fxe6 Qxh3 e7 Bxe7,e4,e6,Nf3,b6,Bc4,Bb7,Qe2,Nf6,e5,Nd5,O-O,Nf4,Qd1,g5,d4,Bh6,Bxf4,gxf4,Nbd2,Rg8,h3,Nc6,Ne4,Bg7,c3,Qe7,Bd3,h6,Qd2,O-O-O,Qxf4,Rdf8,b4,f5,exf6,Bxf6,Qe3,Qg7,Ne1,Bg5,Qe2,Ne7,Ng3,Nd5,c4,Nf4,Qc2,Nxd3,Qxd3,Rf4,Rd1,Qf7,a3,h5,Ne2,Be4,Qg3,Rf6,Qe5,Bf5,d5,d6,dxe6,Rxe6,Qd5,Be4,Qd4,Bf6,Qd2,Qg7,Ng3,Bb7,Nf5,Qg6,Ne3,Bg5,f4,Bh4,f5,Qg3,fxe6,Qxh3,e7,Bxe7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS unrated standard game,531985731,Endaaa,OmarrOmarr,1585,1655,28.8,50.6,900+0,2023.12.24,13:03:00,A00,68,0-1,d3 d5 c3 e6 Qc2 h6 e4 dxe4 dxe4 Nf6 Nf3 a6 Be2 c6 O-O Be7 h3 O-O Be3 Nbd7 Rd1 Qc7 Nbd2 Ne5 Nxe5 Qxe5 f4 Qc7 Nc4 c5 Rd2 b5 Ne5 Bb7 Bf3 c4 Rad1 Rad8 Bd4 Bc5 Kh1 Bxd4 Rxd4 Rxd4 Rxd4 Qc5 Nd7 Nxd7 Rxd7 Qb6 Qd2 Bc6 Rd6 Qb7 Qd4 Re8 Rd8 Rxd8 Qxd8+ Kh7 Qd4 Qc7 Qc5 Qb7 f5 exf5 Qxf5+ Kg8,d3,d5,c3,e6,Qc2,h6,e4,dxe4,dxe4,Nf6,Nf3,a6,Be2,c6,O-O,Be7,h3,O-O,Be3,Nbd7,Rd1,Qc7,Nbd2,Ne5,Nxe5,Qxe5,f4,Qc7,Nc4,c5,Rd2,b5,Ne5,Bb7,Bf3,c4,Rad1,Rad8,Bd4,Bc5,Kh1,Bxd4,Rxd4,Rxd4,Rxd4,Qc5,Nd7,Nxd7,Rxd7,Qb6,Qd2,Bc6,Rd6,Qb7,Qd4,Re8,Rd8,Rxd8,Qxd8+,Kh7,Qd4,Qc7,Qc5,Qb7,f5,exf5,Qxf5+,Kg8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531985722,mhmf,Aromas,1806,1943,33.0,27.4,900+0,2023.12.24,13:02:00,B50,86,0-1,e4 c5 Nf3 d6 h3 Nf6 Nc3 a6 a3 Nc6 Bc4 e6 O-O Be7 d3 d5 exd5 exd5 Ba2 O-O Bf4 Bd6 Bg5 Be7 Ne2 Be6 Nf4 Bf5 Bh4 Re8 Ng5 h6 Nxf7 Kxf7 Bxf6 Bxf6 Nxd5 Kf8 Nf4 Nd4 c3 Ne6 Bxe6 Bxe6 Qh5 Bf7 Qxc5+ Kg8 Qf5 Qd6 Nh5 Bxh5 Qxh5 Qxd3 Rad1 Qc2 Rd7 Qxb2 Qf7+ Kh8 Rxb7 Qxc3 Rb3 Qe5 Qg6 Qe6 Rb7 Re7 Rxe7 Qxe7 Rb1 Qxa3 Qf7 Qd3 Re1 a5 Re8+ Rxe8 Qxe8+ Kh7 Qa4 Bc3 g3 Bd4 Qa2 Qxg3+,e4,c5,Nf3,d6,h3,Nf6,Nc3,a6,a3,Nc6,Bc4,e6,O-O,Be7,d3,d5,exd5,exd5,Ba2,O-O,Bf4,Bd6,Bg5,Be7,Ne2,Be6,Nf4,Bf5,Bh4,Re8,Ng5,h6,Nxf7,Kxf7,Bxf6,Bxf6,Nxd5,Kf8,Nf4,Nd4,c3,Ne6,Bxe6,Bxe6,Qh5,Bf7,Qxc5+,Kg8,Qf5,Qd6,Nh5,Bxh5,Qxh5,Qxd3,Rad1,Qc2,Rd7,Qxb2,Qf7+,Kh8,Rxb7,Qxc3,Rb3,Qe5,Qg6,Qe6,Rb7,Re7,Rxe7,Qxe7,Rb1,Qxa3,Qf7,Qd3,Re1,a5,Re8+,Rxe8,Qxe8+,Kh7,Qa4,Bc3,g3,Bd4,Qa2,Qxg3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531985694,Waldiii,ChessNeo,1551,1680,31.0,38.7,900+0,2023.12.24,13:03:00,C41,33,0-1,e4 e5 Nf3 d6 d3 Nc6 Nc3 Nd4 h3 c6 Be2 Be7 O-O Nf6 Nh2 d5 f4 Nxe2+ Qxe2 d4 Nd1 exf4 Bxf4 O-O Nf2 c5 Nfg4 Nh5 Bd2 Ng3 Nh6+ Kh8 Nxf7+,e4,e5,Nf3,d6,d3,Nc6,Nc3,Nd4,h3,c6,Be2,Be7,O-O,Nf6,Nh2,d5,f4,Nxe2+,Qxe2,d4,Nd1,exf4,Bxf4,O-O,Nf2,c5,Nfg4,Nh5,Bd2,Ng3,Nh6+,Kh8,Nxf7+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531985615,blore,pablorc,1954,1781,21.2,37.9,900+0,2023.12.24,12:45:00,A40,101,1-0,d4 e6 c4 c5 d5 d6 e4 Ne7 Nc3 Ng6 Nf3 Be7 Be2 O-O h4 Nd7 h5 Nge5 h6 g6 Bf4 Nxf3+ Bxf3 e5 Be3 Nf6 Qd3 Bg4 O-O-O Bxf3 gxf3 Nd7 f4 exf4 Bxf4 Bg5 Qe3 Bxf4 Qxf4 Qf6 Qxf6 Nxf6 f3 a6 Rdg1 Rfe8 a4 Rab8 a5 b5 cxb5 axb5 Kc2 b4 Ne2 b3+ Kc3 Nd7 Nf4 Ne5 Rg3 Rb4 Nh5 Ra4 Nf6+ Kf8 Nxe8 Kxe8 Kxb3 Rxa5 Kc3 Ra4 b3 Ra2 f4 Nd7 e5 dxe5 fxe5 Nxe5 Re3 f6 Rf1 Ke7 d6+ Kxd6 Rxf6+ Kd5 Rg3 Re2 Ra6 Nc6 Rg5+ Kd6 Kc4 Kd7 Rd5+ Kc7 Rxc5 Rc2+ Kb5,d4,e6,c4,c5,d5,d6,e4,Ne7,Nc3,Ng6,Nf3,Be7,Be2,O-O,h4,Nd7,h5,Nge5,h6,g6,Bf4,Nxf3+,Bxf3,e5,Be3,Nf6,Qd3,Bg4,O-O-O,Bxf3,gxf3,Nd7,f4,exf4,Bxf4,Bg5,Qe3,Bxf4,Qxf4,Qf6,Qxf6,Nxf6,f3,a6,Rdg1,Rfe8,a4,Rab8,a5,b5,cxb5,axb5,Kc2,b4,Ne2,b3+,Kc3,Nd7,Nf4,Ne5,Rg3,Rb4,Nh5,Ra4,Nf6+,Kf8,Nxe8,Kxe8,Kxb3,Rxa5,Kc3,Ra4,b3,Ra2,f4,Nd7,e5,dxe5,fxe5,Nxe5,Re3,f6,Rf1,Ke7,d6+,Kxd6,Rxf6+,Kd5,Rg3,Re2,Ra6,Nc6,Rg5+,Kd6,Kc4,Kd7,Rd5+,Kc7,Rxc5,Rc2+,Kb5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
