Event,GameNo,White,Black,WhiteElo,BlackElo,WhiteRD,BlackRD,TimeControl,Date,Time,ECO,PlyCount,Result,Moves,White_Move_1,Black_Move_1,White_Move_2,Black_Move_2,White_Move_3,Black_Move_3,White_Move_4,Black_Move_4,White_Move_5,Black_Move_5,White_Move_6,Black_Move_6,White_Move_7,Black_Move_7,White_Move_8,Black_Move_8,White_Move_9,Black_Move_9,White_Move_10,Black_Move_10,White_Move_11,Black_Move_11,White_Move_12,Black_Move_12,White_Move_13,Black_Move_13,White_Move_14,Black_Move_14,White_Move_15,Black_Move_15,White_Move_16,Black_Move_16,White_Move_17,Black_Move_17,White_Move_18,Black_Move_18,White_Move_19,Black_Move_19,White_Move_20,Black_Move_20,White_Move_21,Black_Move_21,White_Move_22,Black_Move_22,White_Move_23,Black_Move_23,White_Move_24,Black_Move_24,White_Move_25,Black_Move_25,White_Move_26,Black_Move_26,White_Move_27,Black_Move_27,White_Move_28,Black_Move_28,White_Move_29,Black_Move_29,White_Move_30,Black_Move_30,White_Move_31,Black_Move_31,White_Move_32,Black_Move_32,White_Move_33,Black_Move_33,White_Move_34,Black_Move_34,White_Move_35,Black_Move_35,White_Move_36,Black_Move_36,White_Move_37,Black_Move_37,White_Move_38,Black_Move_38,White_Move_39,Black_Move_39,White_Move_40,Black_Move_40,White_Move_41,Black_Move_41,White_Move_42,Black_Move_42,White_Move_43,Black_Move_43,White_Move_44,Black_Move_44,White_Move_45,Black_Move_45,White_Move_46,Black_Move_46,White_Move_47,Black_Move_47,White_Move_48,Black_Move_48,White_Move_49,Black_Move_49,White_Move_50,Black_Move_50,White_Move_51,Black_Move_51,White_Move_52,Black_Move_52,White_Move_53,Black_Move_53,White_Move_54,Black_Move_54,White_Move_55,Black_Move_55,White_Move_56,Black_Move_56,White_Move_57,Black_Move_57,White_Move_58,Black_Move_58,White_Move_59,Black_Move_59,White_Move_60,Black_Move_60,White_Move_61,Black_Move_61,White_Move_62,Black_Move_62,White_Move_63,Black_Move_63,White_Move_64,Black_Move_64,White_Move_65,Black_Move_65,White_Move_66,Black_Move_66,White_Move_67,Black_Move_67,White_Move_68,Black_Move_68,White_Move_69,Black_Move_69,White_Move_70,Black_Move_70,White_Move_71,Black_Move_71,White_Move_72,Black_Move_72,White_Move_73,Black_Move_73,White_Move_74,Black_Move_74,White_Move_75,Black_Move_75,White_Move_76,Black_Move_76,White_Move_77,Black_Move_77,White_Move_78,Black_Move_78,White_Move_79,Black_Move_79,White_Move_80,Black_Move_80,White_Move_81,Black_Move_81,White_Move_82,Black_Move_82,White_Move_83,Black_Move_83,White_Move_84,Black_Move_84,White_Move_85,Black_Move_85,White_Move_86,Black_Move_86,White_Move_87,Black_Move_87,White_Move_88,Black_Move_88,White_Move_89,Black_Move_89,White_Move_90,Black_Move_90,White_Move_91,Black_Move_91,White_Move_92,Black_Move_92,White_Move_93,Black_Move_93,White_Move_94,Black_Move_94,White_Move_95,Black_Move_95,White_Move_96,Black_Move_96,White_Move_97,Black_Move_97,White_Move_98,Black_Move_98,White_Move_99,Black_Move_99,White_Move_100,Black_Move_100,White_Move_101,Black_Move_101,White_Move_102,Black_Move_102,White_Move_103,Black_Move_103,White_Move_104,Black_Move_104,White_Move_105,Black_Move_105,White_Move_106,Black_Move_106,White_Move_107,Black_Move_107,White_Move_108,Black_Move_108,White_Move_109,Black_Move_109,White_Move_110,Black_Move_110,White_Move_111,Black_Move_111,White_Move_112,Black_Move_112,White_Move_113,Black_Move_113,White_Move_114,Black_Move_114,White_Move_115,Black_Move_115,White_Move_116,Black_Move_116,White_Move_117,Black_Move_117,White_Move_118,Black_Move_118,White_Move_119,Black_Move_119,White_Move_120,Black_Move_120,White_Move_121,Black_Move_121,White_Move_122,Black_Move_122,White_Move_123,Black_Move_123,White_Move_124,Black_Move_124,White_Move_125,Black_Move_125,White_Move_126,Black_Move_126,White_Move_127,Black_Move_127,White_Move_128,Black_Move_128,White_Move_129,Black_Move_129,White_Move_130,Black_Move_130,White_Move_131,Black_Move_131,White_Move_132,Black_Move_132,White_Move_133,Black_Move_133,White_Move_134,Black_Move_134,White_Move_135,Black_Move_135,White_Move_136,Black_Move_136,White_Move_137,Black_Move_137,White_Move_138,Black_Move_138
FICS rated standard game,475772679,deepphase,Jubela,1489,1504,0.0,0.0,900+11,2020.12.29,16:06:00,A00,97,1-0,e3 e5 b3 d5 Bb2 Nc6 d4 e4 Bb5 Bd7 Ba4 Nf6 h3 a6 Bc3 b5 Ba5 Nxa5 Qd2 c6 b4 bxa4 bxa5 Bd6 Nc3 O-O Nxa4 Qe7 Nb6 Rab8 Rb1 Bb4 Qxb4 Qxb4+ Rxb4 Be6 Ne2 Rb7 O-O Nh5 Nf4 Nxf4 exf4 f5 Rfb1 Rfb8 c3 Bf7 Nd7 Rxb4 Rxb4 Rxb4 cxb4 Be6 Ne5 h6 Kh2 Kf8 Nxc6 Kf7 Nd8+ Kf6 Nxe6 Kxe6 Kg3 g6 Kh4 Kf6 g4 g5+ fxg5+ hxg5+ Kh5 f4 h4 gxh4 Kxh4 e3 g5+ Kg6 fxe3 fxe3 Kg3 e2 Kf2 Kxg5 Kxe2 Kf4 Kd3 Kf3 a4 Kf4 b5 axb5 axb5 Kf5 b6,e3,e5,b3,d5,Bb2,Nc6,d4,e4,Bb5,Bd7,Ba4,Nf6,h3,a6,Bc3,b5,Ba5,Nxa5,Qd2,c6,b4,bxa4,bxa5,Bd6,Nc3,O-O,Nxa4,Qe7,Nb6,Rab8,Rb1,Bb4,Qxb4,Qxb4+,Rxb4,Be6,Ne2,Rb7,O-O,Nh5,Nf4,Nxf4,exf4,f5,Rfb1,Rfb8,c3,Bf7,Nd7,Rxb4,Rxb4,Rxb4,cxb4,Be6,Ne5,h6,Kh2,Kf8,Nxc6,Kf7,Nd8+,Kf6,Nxe6,Kxe6,Kg3,g6,Kh4,Kf6,g4,g5+,fxg5+,hxg5+,Kh5,f4,h4,gxh4,Kxh4,e3,g5+,Kg6,fxe3,fxe3,Kg3,e2,Kf2,Kxg5,Kxe2,Kf4,Kd3,Kf3,a4,Kf4,b5,axb5,axb5,Kf5,b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475772662,maraeka,cocoykima,1756,1801,0.0,0.0,900+5,2020.12.29,16:13:00,C40,19,1-0,e4 e5 Nf3 Qf6 Nc3 c6 d3 h6 Be3 d6 Be2 Be7 Qd2 g5 O-O-O c5 Nd5 Qe6 Nc7+,e4,e5,Nf3,Qf6,Nc3,c6,d3,h6,Be3,d6,Be2,Be7,Qd2,g5,O-O-O,c5,Nd5,Qe6,Nc7+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475772656,henriquerenno,TheGrey,1611,1713,0.0,0.0,900+0,2020.12.29,15:59:00,B23,127,1-0,e4 c5 Nc3 g6 f4 Bg7 Nf3 d6 Bb5+ Nc6 Bxc6+ bxc6 O-O Bg4 d3 Nf6 e5 dxe5 fxe5 Nd5 Nxd5 cxd5 Bf4 O-O Qd2 Qb6 b3 Rad8 Bh6 Bxf3 Bxg7 c4+ Kh1 Bxg2+ Qxg2 Kxg7 dxc4 dxc4 Rf2 cxb3 axb3 Rd4 Raf1 Qc5 Qg3 Qd5+ Kg1 Rd1 Rxd1 Qxd1+ Kg2 Rc8 c4 Rd8 Qf4 Rf8 Qf3 Qxf3+ Rxf3 Rb8 Rc3 Kh6 c5 Kg5 Kf3 Kf5 c6 Kxe5 c7 Rc8 Ke3 Kd6 Ke4 Rxc7 Rd3+ Ke6 Rh3 h5 Re3 Rb7 Kd4+ Kd6 Kc4 e6 Rd3+ Ke7 b4 f5 b5 Kf6 Rd6 g5 Kc5 Rc7+ Rc6 Rb7 Ra6 g4 Kc6 Re7 Kd6 Rb7 Kc6 Rg7 Rxa7 Rg8 b6 h4 b7 g3 hxg3 hxg3 Ra1 f4 Ra8 Rxa8 bxa8=Q g2 Qg8 f3 Qg3 Ke7 Kc5 e5 Kd5 Kf6 Ke4,e4,c5,Nc3,g6,f4,Bg7,Nf3,d6,Bb5+,Nc6,Bxc6+,bxc6,O-O,Bg4,d3,Nf6,e5,dxe5,fxe5,Nd5,Nxd5,cxd5,Bf4,O-O,Qd2,Qb6,b3,Rad8,Bh6,Bxf3,Bxg7,c4+,Kh1,Bxg2+,Qxg2,Kxg7,dxc4,dxc4,Rf2,cxb3,axb3,Rd4,Raf1,Qc5,Qg3,Qd5+,Kg1,Rd1,Rxd1,Qxd1+,Kg2,Rc8,c4,Rd8,Qf4,Rf8,Qf3,Qxf3+,Rxf3,Rb8,Rc3,Kh6,c5,Kg5,Kf3,Kf5,c6,Kxe5,c7,Rc8,Ke3,Kd6,Ke4,Rxc7,Rd3+,Ke6,Rh3,h5,Re3,Rb7,Kd4+,Kd6,Kc4,e6,Rd3+,Ke7,b4,f5,b5,Kf6,Rd6,g5,Kc5,Rc7+,Rc6,Rb7,Ra6,g4,Kc6,Re7,Kd6,Rb7,Kc6,Rg7,Rxa7,Rg8,b6,h4,b7,g3,hxg3,hxg3,Ra1,f4,Ra8,Rxa8,bxa8=Q,g2,Qg8,f3,Qg3,Ke7,Kc5,e5,Kd5,Kf6,Ke4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475772643,Betin,alextheseaman,1952,2004,0.0,0.0,900+0,2020.12.29,15:59:00,D02,79,1-0,d4 d5 Nf3 Bg4 c3 Bxf3 exf3 e6 Bd3 Bd6 O-O Nf6 Bg5 Nbd7 Nd2 c6 f4 Qc7 Bxf6 Nxf6 g3 O-O-O Qc2 h5 Nf3 h4 Ne5 hxg3 fxg3 Bxe5 fxe5 Ng4 Rf3 Nxh2 Qxh2 Rxh2 Kxh2 Rh8+ Kg2 Qb6 Rf2 c5 Raf1 cxd4 Rxf7 Qxb2+ R1f2 Qxc3 Rc2 a6 Rxg7 Rh5 Rxc3+ dxc3 g4 Rxe5 Kf3 d4 Be4 b5 Kf4 Rc5 Bc2 b4 g5 a5 g6 d3 Bxd3 c2 Bxc2 Rxc2 Rf7 Rxa2 Kf3 Ra3+ Kg2 Ra2+ Rf2,d4,d5,Nf3,Bg4,c3,Bxf3,exf3,e6,Bd3,Bd6,O-O,Nf6,Bg5,Nbd7,Nd2,c6,f4,Qc7,Bxf6,Nxf6,g3,O-O-O,Qc2,h5,Nf3,h4,Ne5,hxg3,fxg3,Bxe5,fxe5,Ng4,Rf3,Nxh2,Qxh2,Rxh2,Kxh2,Rh8+,Kg2,Qb6,Rf2,c5,Raf1,cxd4,Rxf7,Qxb2+,R1f2,Qxc3,Rc2,a6,Rxg7,Rh5,Rxc3+,dxc3,g4,Rxe5,Kf3,d4,Be4,b5,Kf4,Rc5,Bc2,b4,g5,a5,g6,d3,Bxd3,c2,Bxc2,Rxc2,Rf7,Rxa2,Kf3,Ra3+,Kg2,Ra2+,Rf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475772617,JAMAALB,prakashnaraine,1873,1584,0.0,0.0,1200+0,2020.12.29,16:00:00,A04,60,0-1,Nf3 e6 e4 d6 d4 Nd7 c4 c6 Nc3 a6 Bd3 Qc7 Be3 e5 d5 h6 O-O Ngf6 h3 cxd5 cxd5 Be7 a3 Nh7 b4 Ng5 Nh2 O-O Be2 Nf6 f3 Qxc3 Bxg5 hxg5 Ng4 Nh5 Kh2 Bxg4 hxg4 Nf4 Rc1 Qe3 Re1 Qf2 Bf1 g6 Rc2 Qb6 g3 Kg7 gxf4 Rh8+ Kg2 Rh4 Rf2 Rah8 Bd3 Rh2+ Kg1 Qxf2#,Nf3,e6,e4,d6,d4,Nd7,c4,c6,Nc3,a6,Bd3,Qc7,Be3,e5,d5,h6,O-O,Ngf6,h3,cxd5,cxd5,Be7,a3,Nh7,b4,Ng5,Nh2,O-O,Be2,Nf6,f3,Qxc3,Bxg5,hxg5,Ng4,Nh5,Kh2,Bxg4,hxg4,Nf4,Rc1,Qe3,Re1,Qf2,Bf1,g6,Rc2,Qb6,g3,Kg7,gxf4,Rh8+,Kg2,Rh4,Rf2,Rah8,Bd3,Rh2+,Kg1,Qxf2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475772608,RedOnion,irishrover,1562,1612,0.0,0.0,900+0,2020.12.29,16:04:00,C24,61,1-0,e4 e5 Bc4 Nf6 d3 c6 Bg5 d5 exd5 cxd5 Bxf6 Qxf6 Bxd5 Bc5 Nf3 Bg4 O-O Nc6 c3 Rd8 Be4 O-O Nbd2 Rd6 b4 Bb6 Nc4 Rdd8 a4 Bc7 b5 Ne7 Qe2 Qe6 Rad1 f5 Bxb7 Nd5 Bxd5 Rxd5 h3 Bh5 Rfe1 Rfd8 Qe3 e4 Nd4 Qd7 Rd2 exd3 Qg5 Bg6 Ne3 Rd6 Nexf5 Bxf5 Nxf5 Kh8 Re7 Re8 Qxg7#,e4,e5,Bc4,Nf6,d3,c6,Bg5,d5,exd5,cxd5,Bxf6,Qxf6,Bxd5,Bc5,Nf3,Bg4,O-O,Nc6,c3,Rd8,Be4,O-O,Nbd2,Rd6,b4,Bb6,Nc4,Rdd8,a4,Bc7,b5,Ne7,Qe2,Qe6,Rad1,f5,Bxb7,Nd5,Bxd5,Rxd5,h3,Bh5,Rfe1,Rfd8,Qe3,e4,Nd4,Qd7,Rd2,exd3,Qg5,Bg6,Ne3,Rd6,Nexf5,Bxf5,Nxf5,Kh8,Re7,Re8,Qxg7#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475772598,rupertpipkin,vise,1489,1501,0.0,0.0,900+0,2020.12.29,15:53:00,B07,68,0-1,e4 d6 Nf3 f6 d4 g6 Bc4 e6 O-O Bg7 Nc3 Ne7 Re1 a6 Be3 O-O Qd2 Nbc6 Bh6 b5 Bxg7 Kxg7 Be2 f5 exf5 Nxf5 Ng5 h6 Nf3 d5 Ne5 Nxe5 dxe5 Qh4 Bf3 Bb7 Ne2 c5 Ng3 Nxg3 fxg3 Qe7 Rf1 Rf7 Qe2 Raf8 Rf2 d4 Raf1 c4 Bxb7 Qxb7 Rxf7+ Rxf7 Rxf7+ Qxf7 Qe4 Qd7 Kf2 d3 cxd3 cxd3 Ke3 d2 Qd3 Qxd3+ Kxd3 d1=Q+,e4,d6,Nf3,f6,d4,g6,Bc4,e6,O-O,Bg7,Nc3,Ne7,Re1,a6,Be3,O-O,Qd2,Nbc6,Bh6,b5,Bxg7,Kxg7,Be2,f5,exf5,Nxf5,Ng5,h6,Nf3,d5,Ne5,Nxe5,dxe5,Qh4,Bf3,Bb7,Ne2,c5,Ng3,Nxg3,fxg3,Qe7,Rf1,Rf7,Qe2,Raf8,Rf2,d4,Raf1,c4,Bxb7,Qxb7,Rxf7+,Rxf7,Rxf7+,Qxf7,Qe4,Qd7,Kf2,d3,cxd3,cxd3,Ke3,d2,Qd3,Qxd3+,Kxd3,d1=Q+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475772577,hecklepeckle,saracens,1671,1654,0.0,0.0,900+0,2020.12.29,16:05:00,C65,32,0-1,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 d3 Bd6 h3 Be6 Bg5 h6 Bh4 Qd7 Nc3 Nh5 Nxe5 Bxe5 Qxh5 Qd6 O-O g6 Qf3 g5 Bg3 O-O-O Bxe5 Qxe5 Qf6 Qxf6,e4,e5,Nf3,Nc6,Bb5,Nf6,Bxc6,dxc6,d3,Bd6,h3,Be6,Bg5,h6,Bh4,Qd7,Nc3,Nh5,Nxe5,Bxe5,Qxh5,Qd6,O-O,g6,Qf3,g5,Bg3,O-O-O,Bxe5,Qxe5,Qf6,Qxf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475772568,noory,SchakenSchaken,1832,2112,0.0,0.0,900+0,2020.12.29,15:59:00,B12,84,0-1,e4 c6 d4 d5 e5 Bf5 Nf3 e6 c4 dxc4 Bxc4 Ne7 O-O Nd5 Bd2 Be7 a3 Nd7 b4 a6 Nc3 Nxc3 Bxc3 Nb6 Bb3 Nd5 Bxd5 cxd5 a4 b6 a5 Bg4 Qa4+ b5 Qd1 Rc8 Rc1 O-O h3 Bxf3 Qxf3 Rc4 Bd2 Qd7 Qb3 Rfc8 Be3 Rxb4 Rxc8+ Qxc8 Qa2 Rc4 f4 Rb4 f5 Rc4 f6 Bf8 Qe2 b4 fxg7 Bxg7 Qg4 Qf8 Rf3 b3 Rg3 Kh8 Bc1 Rxc1+ Kh2 b2 Rb3 b1=Q Rxb1 Rxb1 Qe2 Qc8 Qf3 Kg8 Qd3 Rb5 h4 Qc4,e4,c6,d4,d5,e5,Bf5,Nf3,e6,c4,dxc4,Bxc4,Ne7,O-O,Nd5,Bd2,Be7,a3,Nd7,b4,a6,Nc3,Nxc3,Bxc3,Nb6,Bb3,Nd5,Bxd5,cxd5,a4,b6,a5,Bg4,Qa4+,b5,Qd1,Rc8,Rc1,O-O,h3,Bxf3,Qxf3,Rc4,Bd2,Qd7,Qb3,Rfc8,Be3,Rxb4,Rxc8+,Qxc8,Qa2,Rc4,f4,Rb4,f5,Rc4,f6,Bf8,Qe2,b4,fxg7,Bxg7,Qg4,Qf8,Rf3,b3,Rg3,Kh8,Bc1,Rxc1+,Kh2,b2,Rb3,b1=Q,Rxb1,Rxb1,Qe2,Qc8,Qf3,Kg8,Qd3,Rb5,h4,Qc4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475772547,DejunQian,MRZWISCHENZUG,1614,1648,0.0,0.0,900+5,2020.12.29,15:35:00,E20,98,0-1,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 Nc6 Nf3 d6 a3 Bxc3 Bxc3 O-O e3 Re8 Bd3 e5 dxe5 dxe5 Qc2 e4 Bxf6 exd3 Bxd8 dxc2 Bxc7 Bf5 O-O Rac8 Bd6 Na5 c5 Nb3 Rae1 c1=Q Rxc1 Nxc1 Rxc1 Re6 Rd1 Be4 Ng5 Ree8 Rd4 Bg6 Nh3 f6 Nf4 Bf7 b4 b6 g3 bxc5 Bxc5 a5 Rd7 axb4 Bxb4 Bb3 Rd3 Ba4 Ne2 Bb5 Rd2 Rcd8 Nd4 Ba4 Rd3 Rc8 Kg2 Bd7 Nb3 Bf5 Rd4 Bc2 Nc5 Ra8 Rd2 Bg6 Rb2 Rad8 Bc3 Ra8 Ra2 Rec8 Bd4 Bf7 Ra1 Bd5+ Kg1 Rcb8 h4 Rxa3 Rxa3 Rb1+ Kh2 Rh1#,d4,Nf6,c4,e6,Nc3,Bb4,Bd2,Nc6,Nf3,d6,a3,Bxc3,Bxc3,O-O,e3,Re8,Bd3,e5,dxe5,dxe5,Qc2,e4,Bxf6,exd3,Bxd8,dxc2,Bxc7,Bf5,O-O,Rac8,Bd6,Na5,c5,Nb3,Rae1,c1=Q,Rxc1,Nxc1,Rxc1,Re6,Rd1,Be4,Ng5,Ree8,Rd4,Bg6,Nh3,f6,Nf4,Bf7,b4,b6,g3,bxc5,Bxc5,a5,Rd7,axb4,Bxb4,Bb3,Rd3,Ba4,Ne2,Bb5,Rd2,Rcd8,Nd4,Ba4,Rd3,Rc8,Kg2,Bd7,Nb3,Bf5,Rd4,Bc2,Nc5,Ra8,Rd2,Bg6,Rb2,Rad8,Bc3,Ra8,Ra2,Rec8,Bd4,Bf7,Ra1,Bd5+,Kg1,Rcb8,h4,Rxa3,Rxa3,Rb1+,Kh2,Rh1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475772536,pertinent,LordSunnex,1846,1840,0.0,0.0,900+0,2020.12.29,15:41:00,B06,88,0-1,e4 g6 Nf3 Bg7 d4 d6 Be2 c6 O-O Nf6 Nc3 b5 a3 O-O h3 Nbd7 Be3 e6 Bd3 Bb7 Qe2 a6 Nd2 Qc7 f4 Nh5 Kh2 Nhf6 g4 c5 dxc5 dxc5 Qf2 b4 axb4 cxb4 Na4 Qc6 g5 Nh5 h4 Rac8 Kh3 Rb8 Kg4 Qc7 Rac1 Ra8 Nc4 Qc6 Nab6 Nxb6 Nxb6 Rab8 c3 bxc3 bxc3 a5 Nc4 a4 Na5 Qd7 Bc2 Bxc3 Nxb7 Rxb7 Rcd1 Qc6 e5 a3 Rd6 Qc8 Ra6 Bb2 Be4 Rc7 Ra8 Qd7 Rxf8+ Kxf8 Bc5+ Kg8 Bd6 Rc8 Bb1 Qb5 Qf3 Qc4,e4,g6,Nf3,Bg7,d4,d6,Be2,c6,O-O,Nf6,Nc3,b5,a3,O-O,h3,Nbd7,Be3,e6,Bd3,Bb7,Qe2,a6,Nd2,Qc7,f4,Nh5,Kh2,Nhf6,g4,c5,dxc5,dxc5,Qf2,b4,axb4,cxb4,Na4,Qc6,g5,Nh5,h4,Rac8,Kh3,Rb8,Kg4,Qc7,Rac1,Ra8,Nc4,Qc6,Nab6,Nxb6,Nxb6,Rab8,c3,bxc3,bxc3,a5,Nc4,a4,Na5,Qd7,Bc2,Bxc3,Nxb7,Rxb7,Rcd1,Qc6,e5,a3,Rd6,Qc8,Ra6,Bb2,Be4,Rc7,Ra8,Qd7,Rxf8+,Kxf8,Bc5+,Kg8,Bd6,Rc8,Bb1,Qb5,Qf3,Qc4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475772533,Jubela,deepphase,1513,1480,0.0,0.0,900+11,2020.12.29,15:57:00,B00,36,0-1,e4 Nc6 d4 d5 e5 e6 Bb5 a6 Ba4 b5 Bb3 Na5 c3 Qd7 Nd2 Qc6 Ngf3 b4 c4 Nxb3 Nxb3 a5 Nfd2 dxc4 Nc5 Qxg2 Rf1 c3 bxc3 bxc3 Nc4 Ba6 Qa4+ Kd8 Nxa5 Qxf1#,e4,Nc6,d4,d5,e5,e6,Bb5,a6,Ba4,b5,Bb3,Na5,c3,Qd7,Nd2,Qc6,Ngf3,b4,c4,Nxb3,Nxb3,a5,Nfd2,dxc4,Nc5,Qxg2,Rf1,c3,bxc3,bxc3,Nc4,Ba6,Qa4+,Kd8,Nxa5,Qxf1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
