Event,GameNo,White,Black,WhiteElo,BlackElo,WhiteRD,BlackRD,TimeControl,Date,Time,ECO,PlyCount,Result,Moves,White_Move_1,Black_Move_1,White_Move_2,Black_Move_2,White_Move_3,Black_Move_3,White_Move_4,Black_Move_4,White_Move_5,Black_Move_5,White_Move_6,Black_Move_6,White_Move_7,Black_Move_7,White_Move_8,Black_Move_8,White_Move_9,Black_Move_9,White_Move_10,Black_Move_10,White_Move_11,Black_Move_11,White_Move_12,Black_Move_12,White_Move_13,Black_Move_13,White_Move_14,Black_Move_14,White_Move_15,Black_Move_15,White_Move_16,Black_Move_16,White_Move_17,Black_Move_17,White_Move_18,Black_Move_18,White_Move_19,Black_Move_19,White_Move_20,Black_Move_20,White_Move_21,Black_Move_21,White_Move_22,Black_Move_22,White_Move_23,Black_Move_23,White_Move_24,Black_Move_24,White_Move_25,Black_Move_25,White_Move_26,Black_Move_26,White_Move_27,Black_Move_27,White_Move_28,Black_Move_28,White_Move_29,Black_Move_29,White_Move_30,Black_Move_30,White_Move_31,Black_Move_31,White_Move_32,Black_Move_32,White_Move_33,Black_Move_33,White_Move_34,Black_Move_34,White_Move_35,Black_Move_35,White_Move_36,Black_Move_36,White_Move_37,Black_Move_37,White_Move_38,Black_Move_38,White_Move_39,Black_Move_39,White_Move_40,Black_Move_40,White_Move_41,Black_Move_41,White_Move_42,Black_Move_42,White_Move_43,Black_Move_43,White_Move_44,Black_Move_44,White_Move_45,Black_Move_45,White_Move_46,Black_Move_46,White_Move_47,Black_Move_47,White_Move_48,Black_Move_48,White_Move_49,Black_Move_49,White_Move_50,Black_Move_50,White_Move_51,Black_Move_51,White_Move_52,Black_Move_52,White_Move_53,Black_Move_53,White_Move_54,Black_Move_54,White_Move_55,Black_Move_55,White_Move_56,Black_Move_56,White_Move_57,Black_Move_57,White_Move_58,Black_Move_58,White_Move_59,Black_Move_59,White_Move_60,Black_Move_60,White_Move_61,Black_Move_61,White_Move_62,Black_Move_62,White_Move_63,Black_Move_63,White_Move_64,Black_Move_64,White_Move_65,Black_Move_65,White_Move_66,Black_Move_66,White_Move_67,Black_Move_67,White_Move_68,Black_Move_68,White_Move_69,Black_Move_69,White_Move_70,Black_Move_70,White_Move_71,Black_Move_71,White_Move_72,Black_Move_72,White_Move_73,Black_Move_73,White_Move_74,Black_Move_74,White_Move_75,Black_Move_75,White_Move_76,Black_Move_76,White_Move_77,Black_Move_77,White_Move_78,Black_Move_78,White_Move_79,Black_Move_79,White_Move_80,Black_Move_80,White_Move_81,Black_Move_81,White_Move_82,Black_Move_82,White_Move_83,Black_Move_83,White_Move_84,Black_Move_84,White_Move_85,Black_Move_85,White_Move_86,Black_Move_86,White_Move_87,Black_Move_87,White_Move_88,Black_Move_88,White_Move_89,Black_Move_89,White_Move_90,Black_Move_90,White_Move_91,Black_Move_91,White_Move_92,Black_Move_92,White_Move_93,Black_Move_93,White_Move_94,Black_Move_94,White_Move_95,Black_Move_95,White_Move_96,Black_Move_96,White_Move_97,Black_Move_97,White_Move_98,Black_Move_98,White_Move_99,Black_Move_99,White_Move_100,Black_Move_100,White_Move_101,Black_Move_101,White_Move_102,Black_Move_102,White_Move_103,Black_Move_103,White_Move_104,Black_Move_104,White_Move_105,Black_Move_105,White_Move_106,Black_Move_106,White_Move_107,Black_Move_107,White_Move_108,Black_Move_108,White_Move_109,Black_Move_109,White_Move_110,Black_Move_110,White_Move_111,Black_Move_111,White_Move_112,Black_Move_112,White_Move_113,Black_Move_113,White_Move_114,Black_Move_114,White_Move_115,Black_Move_115,White_Move_116,Black_Move_116,White_Move_117,Black_Move_117,White_Move_118,Black_Move_118,White_Move_119,Black_Move_119,White_Move_120,Black_Move_120,White_Move_121,Black_Move_121,White_Move_122,Black_Move_122,White_Move_123,Black_Move_123,White_Move_124,Black_Move_124,White_Move_125,Black_Move_125,White_Move_126,Black_Move_126,White_Move_127,Black_Move_127,White_Move_128,Black_Move_128,White_Move_129,Black_Move_129,White_Move_130,Black_Move_130,White_Move_131,Black_Move_131,White_Move_132,Black_Move_132,White_Move_133,Black_Move_133,White_Move_134,Black_Move_134,White_Move_135,Black_Move_135,White_Move_136,Black_Move_136,White_Move_137,Black_Move_137,White_Move_138,Black_Move_138,White_Move_139,Black_Move_139,White_Move_140,Black_Move_140,White_Move_141,Black_Move_141,White_Move_142,Black_Move_142,White_Move_143,Black_Move_143,White_Move_144,Black_Move_144,White_Move_145,Black_Move_145,White_Move_146,Black_Move_146,White_Move_147,Black_Move_147,White_Move_148,Black_Move_148,White_Move_149,Black_Move_149,White_Move_150,Black_Move_150,White_Move_151,Black_Move_151,White_Move_152,Black_Move_152,White_Move_153,Black_Move_153,White_Move_154,Black_Move_154,White_Move_155,Black_Move_155
FICS rated standard game,493591540,jatapia,Wzin,1813,1815,0.0,0.0,900+0,2021.12.28,17:55:00,E90,32,0-1,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 h3 O-O Nf3 e5 Bg5 exd4 Nxd4 Qe8 f3 Qe5 f4 Qc5 Nb3 Qe3+ Qe2 Qg3+ Qf2 Nh5 Bh4 Bxc3+ Nd2 Qxf2+ Kxf2 Bxd2,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,h3,O-O,Nf3,e5,Bg5,exd4,Nxd4,Qe8,f3,Qe5,f4,Qc5,Nb3,Qe3+,Qe2,Qg3+,Qf2,Nh5,Bh4,Bxc3+,Nd2,Qxf2+,Kxf2,Bxd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493591539,saracens,ZwazO,1782,1752,0.0,0.0,900+0,2021.12.28,17:58:00,B30,61,1-0,e4 c5 Nf3 Nc6 Bc4 e6 Nc3 a6 a4 Na5 Be2 c4 d4 b5 axb5 axb5 Nxb5 Bb7 e5 Bb4+ c3 Bf8 O-O Bc6 Bg5 Bxb5 Bxd8 Kxd8 b3 Ra6 bxc4 Nxc4 Rxa6 Bxa6 Qa1 Bb5 Qa8+ Ke7 d5 exd5 Nd4 Bc6 Qa7 Nxe5 f4 Nc4 Nxc6+ Kd6 Bxc4 dxc4 Nd8 Nf6 Nxf7+ Ke6 Nxh8 Kf5 g3 Ne4 Qxd7+ Kf6 Qf7#,e4,c5,Nf3,Nc6,Bc4,e6,Nc3,a6,a4,Na5,Be2,c4,d4,b5,axb5,axb5,Nxb5,Bb7,e5,Bb4+,c3,Bf8,O-O,Bc6,Bg5,Bxb5,Bxd8,Kxd8,b3,Ra6,bxc4,Nxc4,Rxa6,Bxa6,Qa1,Bb5,Qa8+,Ke7,d5,exd5,Nd4,Bc6,Qa7,Nxe5,f4,Nc4,Nxc6+,Kd6,Bxc4,dxc4,Nd8,Nf6,Nxf7+,Ke6,Nxh8,Kf5,g3,Ne4,Qxd7+,Kf6,Qf7#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493591537,simongriffin,Ascencion,1590,1375,0.0,0.0,900+0,2021.12.28,18:03:00,C47,24,0-1,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Nxe4 Nxe4 d5 Bxd5 Qxd5 d3 Bb4+ c3 Be7 O-O Bf5 Qe2 O-O-O Bg5 Bxg5 Nexg5 Bxd3,e4,e5,Nf3,Nc6,Bc4,Nf6,Nc3,Nxe4,Nxe4,d5,Bxd5,Qxd5,d3,Bb4+,c3,Be7,O-O,Bf5,Qe2,O-O-O,Bg5,Bxg5,Nexg5,Bxd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493591486,hecklepeckle,JohanSt,1687,1695,0.0,0.0,900+0,2021.12.28,17:34:00,B07,76,0-1,e4 d6 Nf3 e5 Nc3 a6 h3 h6 d4 exd4 Nxd4 Ne7 Bd3 g6 Be3 Bg7 Qd2 Nd7 Nd5 b5 Nxe7 Qxe7 c3 Bb7 f3 O-O-O a4 c6 axb5 cxb5 O-O Nc5 Qc2 Kb8 Rfd1 Rc8 Kh1 d5 Re1 dxe4 Bf4+ Be5 Bxe5+ Qxe5 Bxe4 Bxe4 fxe4 Kb7 Nf3 Qc7 Nd4 Rhe8 Qf2 Re7 Qf3 Kb8 Re3 Rce8 Rae1 h5 b4 Ne6 Nb3 Ng5 Qe2 Nxe4 Na5 Ng3+ Rxg3 Rxe2 Rxe2 Rxe2 Kh2 Rc2 Nb3 Rxc3,e4,d6,Nf3,e5,Nc3,a6,h3,h6,d4,exd4,Nxd4,Ne7,Bd3,g6,Be3,Bg7,Qd2,Nd7,Nd5,b5,Nxe7,Qxe7,c3,Bb7,f3,O-O-O,a4,c6,axb5,cxb5,O-O,Nc5,Qc2,Kb8,Rfd1,Rc8,Kh1,d5,Re1,dxe4,Bf4+,Be5,Bxe5+,Qxe5,Bxe4,Bxe4,fxe4,Kb7,Nf3,Qc7,Nd4,Rhe8,Qf2,Re7,Qf3,Kb8,Re3,Rce8,Rae1,h5,b4,Ne6,Nb3,Ng5,Qe2,Nxe4,Na5,Ng3+,Rxg3,Rxe2,Rxe2,Rxe2,Kh2,Rc2,Nb3,Rxc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493591485,sweetherbgreen,bestcoast,1661,1717,0.0,0.0,900+0,2021.12.28,17:55:00,C45,27,1-0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nxc6 Qf6 Qe2 dxc6 Be3 Bxe3 Qxe3 Qxb2 Qc3 Qc1+ Ke2 Nf6 f3 Be6 Nd2 Bc4+ Kf2 Nxe4+ fxe4,e4,e5,Nf3,Nc6,d4,exd4,Nxd4,Bc5,Nxc6,Qf6,Qe2,dxc6,Be3,Bxe3,Qxe3,Qxb2,Qc3,Qc1+,Ke2,Nf6,f3,Be6,Nd2,Bc4+,Kf2,Nxe4+,fxe4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493591481,YVVY,Armbear,1599,1385,0.0,0.0,900+2,2021.12.28,17:40:00,B07,127,1/2-1/2,d4 d6 e4 Nd7 c4 a6 b4 Ngf6 f3 e5 d5 b6 Nc3 Be7 a4 Bb7 Bb2 Nh5 g4 Bh4+ Kd2 Qg5+ Kd3 Nf4+ Kc2 O-O Bc1 Qf6 Bxf4 exf4 Nh3 Bg5 Nxg5 Qxg5 h4 Qe5 Ne2 g6 Qd4 Nf6 Qxe5 dxe5 Nc3 Rfd8 b5 a5 g5 Ne8 Bh3 Ng7 Bg4 Bc8 Bxc8 Rdxc8 Nd1 Ne8 Nf2 Nd6 Kc3 Re8 Ng4 Red8 Nf6+ Kg7 h5 Ne8 h6+ Kh8 Ng4 Rd6 Nxe5 f6 Nf7+ Kg8 Nxd6 fxg5 Nxe8 Rxe8 Rhg1 Re5 Rg4 Kf7 Rag1 Kf6 Kd4 c5+ dxc6 Ke6 c7 Rc5 Rxg5 Rxc7 R5g4 Rd7+ Kc3 Ke7 Rxf4 Rd6 Kc2 Rf6 Rxf6 Kxf6 Kd3 Ke7 Kd4 Kd6 e5+ Ke6 f4 Kf5 Ke3 Ke6 Rg5 Kf7 Ke4 Ke6 f5+ gxf5+ Rxf5 Ke7 Rf6 Kd7 Rxb6 Ke7 Rb7+ Ke6 c5,d4,d6,e4,Nd7,c4,a6,b4,Ngf6,f3,e5,d5,b6,Nc3,Be7,a4,Bb7,Bb2,Nh5,g4,Bh4+,Kd2,Qg5+,Kd3,Nf4+,Kc2,O-O,Bc1,Qf6,Bxf4,exf4,Nh3,Bg5,Nxg5,Qxg5,h4,Qe5,Ne2,g6,Qd4,Nf6,Qxe5,dxe5,Nc3,Rfd8,b5,a5,g5,Ne8,Bh3,Ng7,Bg4,Bc8,Bxc8,Rdxc8,Nd1,Ne8,Nf2,Nd6,Kc3,Re8,Ng4,Red8,Nf6+,Kg7,h5,Ne8,h6+,Kh8,Ng4,Rd6,Nxe5,f6,Nf7+,Kg8,Nxd6,fxg5,Nxe8,Rxe8,Rhg1,Re5,Rg4,Kf7,Rag1,Kf6,Kd4,c5+,dxc6,Ke6,c7,Rc5,Rxg5,Rxc7,R5g4,Rd7+,Kc3,Ke7,Rxf4,Rd6,Kc2,Rf6,Rxf6,Kxf6,Kd3,Ke7,Kd4,Kd6,e5+,Ke6,f4,Kf5,Ke3,Ke6,Rg5,Kf7,Ke4,Ke6,f5+,gxf5+,Rxf5,Ke7,Rf6,Kd7,Rxb6,Ke7,Rb7+,Ke6,c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493591471,ZwazO,saracens,1760,1774,0.0,0.0,900+0,2021.12.28,17:44:00,A22,104,0-1,c4 e5 Nc3 Nf6 d4 exd4 Qxd4 Nc6 Qd1 Bb4 Bd2 d6 Nd5 Bxd2+ Qxd2 O-O g3 Ne4 Qf4 f5 Bg2 g5 Qc1 Ne5 Nf3 c6 Nc3 Nxf3+ Bxf3 Nxc3 Qxc3 Be6 O-O Qf6 Qb3 Rab8 Qa4 a6 Qb3 f4 Bg2 Qd4 e3 Qxc4 Qb6 f3 b3 Qd5 Rad1 fxg2 Rxd5 gxf1=Q+ Kxf1 Bxd5 Ke2 Rf7 Qd4 Rbf8 f4 gxf4 exf4 Re7+ Kd2 Re4 Qb6 Rfe8 Qxb7 Re2+ Kc3 R8e3+ Kb4 c5+ Ka3 Bxb7 h4 c4 g4 a5 h5 Bc6 g5 Rd3 f5 c3 f6 Kf7 g6+ hxg6 hxg6+ Kxg6 f7 Kxf7 b4 c2+ Kb2 axb4 a4 b3 a5 Bd5 a6 Re1 a7 c1=Q#,c4,e5,Nc3,Nf6,d4,exd4,Qxd4,Nc6,Qd1,Bb4,Bd2,d6,Nd5,Bxd2+,Qxd2,O-O,g3,Ne4,Qf4,f5,Bg2,g5,Qc1,Ne5,Nf3,c6,Nc3,Nxf3+,Bxf3,Nxc3,Qxc3,Be6,O-O,Qf6,Qb3,Rab8,Qa4,a6,Qb3,f4,Bg2,Qd4,e3,Qxc4,Qb6,f3,b3,Qd5,Rad1,fxg2,Rxd5,gxf1=Q+,Kxf1,Bxd5,Ke2,Rf7,Qd4,Rbf8,f4,gxf4,exf4,Re7+,Kd2,Re4,Qb6,Rfe8,Qxb7,Re2+,Kc3,R8e3+,Kb4,c5+,Ka3,Bxb7,h4,c4,g4,a5,h5,Bc6,g5,Rd3,f5,c3,f6,Kf7,g6+,hxg6,hxg6+,Kxg6,f7,Kxf7,b4,c2+,Kb2,axb4,a4,b3,a5,Bd5,a6,Re1,a7,c1=Q#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493591467,Knightmike,Duun,1692,1728,0.0,0.0,900+0,2021.12.28,17:52:00,B00,32,0-1,e4 b6 Nf3 Bb7 d3 e6 Bf4 Nf6 Be2 Nh5 Bg5 Be7 Bxe7 Qxe7 Nbd2 Nf4 O-O O-O h3 f5 Re1 fxe4 Nxe4 Na6 Ne5 Nxe2+ Qxe2 Nc5 Ng5 Qxg5 d4 Qxg2#,e4,b6,Nf3,Bb7,d3,e6,Bf4,Nf6,Be2,Nh5,Bg5,Be7,Bxe7,Qxe7,Nbd2,Nf4,O-O,O-O,h3,f5,Re1,fxe4,Nxe4,Na6,Ne5,Nxe2+,Qxe2,Nc5,Ng5,Qxg5,d4,Qxg2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493591451,bestcoast,sweetherbgreen,1727,1651,0.0,0.0,900+0,2021.12.28,17:47:00,B21,58,0-1,e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 Nf3 e5 Bc4 h6 O-O Nf6 Qe2 Be7 Be3 O-O Rfd1 Qe8 Rac1 a6 a3 d6 Ba2 Bg4 h3 Bh5 g4 Bg6 Nh4 Bxe4 Nxe4 Nxe4 Bxh6 Nd4 Qxe4 Bxh4 Rxd4 exd4 Qxd4 Bf6 Qd2 gxh6 Qxh6 Bg7 Qg5 Qe5 Qd2 Qxb2 Qxb2 Bxb2 Rc7 b5 Rc6 Be5 Bd5 Ra7,e4,c5,d4,cxd4,c3,dxc3,Nxc3,Nc6,Nf3,e5,Bc4,h6,O-O,Nf6,Qe2,Be7,Be3,O-O,Rfd1,Qe8,Rac1,a6,a3,d6,Ba2,Bg4,h3,Bh5,g4,Bg6,Nh4,Bxe4,Nxe4,Nxe4,Bxh6,Nd4,Qxe4,Bxh4,Rxd4,exd4,Qxd4,Bf6,Qd2,gxh6,Qxh6,Bg7,Qg5,Qe5,Qd2,Qxb2,Qxb2,Bxb2,Rc7,b5,Rc6,Be5,Bd5,Ra7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS unrated standard game,493591449,abbasali,alexeikimsuman,1847,1562,0.0,0.0,900+0,2021.12.28,17:47:00,C02,29,1-0,e4 e6 d4 d5 e5 c5 c3 Qb6 Nf3 Nc6 Bd3 Bd7 dxc5 Bxc5 O-O Qc7 Bf4 Nge7 Bg3 Ng6 Re1 Qb6 Qe2 O-O h4 f6 h5 Nge7 b4,e4,e6,d4,d5,e5,c5,c3,Qb6,Nf3,Nc6,Bd3,Bd7,dxc5,Bxc5,O-O,Qc7,Bf4,Nge7,Bg3,Ng6,Re1,Qb6,Qe2,O-O,h4,f6,h5,Nge7,b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493591442,Wzin,richardmario,1807,1821,0.0,0.0,900+0,2021.12.28,17:43:00,C42,55,1-0,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qe2 d5 d3 Qe7 dxe4 Qxe5 exd5 Bd6 Qxe5+ Bxe5 Bd3 O-O O-O Rd8 Re1 f6 Na3 Re8 Bf4 Nd7 Bxe5 fxe5 Nb5 Rb8 Bc4 Nb6 Bb3 Kh8 Nxc7 Re7 d6 Rd7 c4 Rxd6 c5 Rc6 Rxe5 Bd7 cxb6 axb6 Nb5 Rc5 Nd6 Rf8 Nf7+ Kg8 Rxc5 bxc5 Ne5+,e4,e5,Nf3,Nf6,Nxe5,Nxe4,Qe2,d5,d3,Qe7,dxe4,Qxe5,exd5,Bd6,Qxe5+,Bxe5,Bd3,O-O,O-O,Rd8,Re1,f6,Na3,Re8,Bf4,Nd7,Bxe5,fxe5,Nb5,Rb8,Bc4,Nb6,Bb3,Kh8,Nxc7,Re7,d6,Rd7,c4,Rxd6,c5,Rc6,Rxe5,Bd7,cxb6,axb6,Nb5,Rc5,Nd6,Rf8,Nf7+,Kg8,Rxc5,bxc5,Ne5+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493591440,BOBSHOOK,carlosgo,1602,1386,0.0,0.0,900+0,2021.12.28,17:49:00,C64,27,1-0,e4 e5 Nf3 Nc6 c3 Bc5 Bb5 a6 Bxc6 dxc6 O-O Bg4 b4 Bd6 d3 h6 Nbd2 f5 Qb3 f4 h3 h5 h4 Be7 Nxe5 Bxh4 Qf7#,e4,e5,Nf3,Nc6,c3,Bc5,Bb5,a6,Bxc6,dxc6,O-O,Bg4,b4,Bd6,d3,h6,Nbd2,f5,Qb3,f4,h3,h5,h4,Be7,Nxe5,Bxh4,Qf7#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493591404,DonTBeadick,Knightmike,1689,1684,0.0,0.0,900+0,2021.12.28,17:35:00,C23,90,0-1,e4 e5 Bc4 Nc6 d3 Nf6 Ne2 Bc5 Bg5 h6 Bh4 d6 h3 g5 Bg3 Nh5 O-O Nxg3 Nxg3 Nd4 Nc3 c6 Nce2 Ne6 Nf5 Nd4 Nfxd4 exd4 Ng3 Be6 Bb3 Qf6 Bxe6 fxe6 Nh5 Qg6 f4 O-O-O f5 exf5 Rxf5 Rdf8 Qg4 Rxf5 exf5 Qf7 b3 Kb8 Re1 Bb4 Re6 Bd2 Qe2 Be3+ Kh1 Qxf5 Rf6 Qe5 Qf1 Qe7 Rf5 Qe8 Nf6 Qc8 Ng4 Bf4 Rf7 h5 Nf6 Be5 Nd7+ Ka8 Nxe5 dxe5 Rf5 Qe8 Rxg5 Rf8 Qe2 a6 Rxe5 Qf7 Rxh5 Qf4 Re5 Qc1+ Kh2 Rf1 Kg3 Qf4#,e4,e5,Bc4,Nc6,d3,Nf6,Ne2,Bc5,Bg5,h6,Bh4,d6,h3,g5,Bg3,Nh5,O-O,Nxg3,Nxg3,Nd4,Nc3,c6,Nce2,Ne6,Nf5,Nd4,Nfxd4,exd4,Ng3,Be6,Bb3,Qf6,Bxe6,fxe6,Nh5,Qg6,f4,O-O-O,f5,exf5,Rxf5,Rdf8,Qg4,Rxf5,exf5,Qf7,b3,Kb8,Re1,Bb4,Re6,Bd2,Qe2,Be3+,Kh1,Qxf5,Rf6,Qe5,Qf1,Qe7,Rf5,Qe8,Nf6,Qc8,Ng4,Bf4,Rf7,h5,Nf6,Be5,Nd7+,Ka8,Nxe5,dxe5,Rf5,Qe8,Rxg5,Rf8,Qe2,a6,Rxe5,Qf7,Rxh5,Qf4,Re5,Qc1+,Kh2,Rf1,Kg3,Qf4#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
